'RATIO','INCLUDED?', 'SHEET', 'LINE', 'WORD'
67,1,eradication,787,indicates
67,1,regulation,577,at
36,0,,0,
64,1,regulation,578,fishing
100,0,,0,
94,0,,0,
86,1,stocking,1371,planted
86,1,stocking,1372,planted
53,1,regulation,579,Completed
100,0,,0,
67,1,eradication,789,in
57,1,stocking,1374,stunted
55,1,habitat,484,fall
100,0,,0,
67,1,stocking,1376,re-established.
100,0,,0,
100,0,,0,
56,1,stocking,1379,conducted
50,1,regulation,580,mapped
93,0,,0,
75,1,regulation,581,wait
67,1,eradication,790,in
69,1,regulation,582,Electrofishing
75,1,stocking,1380,granting
57,1,stocking,1381,to
71,0,,0,
50,1,regulation,584,Mapped
50,1,regulation,585,completed.
62,1,stocking,1382,netted
67,1,eradication,791,seined
67,1,eradication,792,seined
67,1,eradication,793,seined
84,0,,0,
70,1,regulation,586,reduction
93,0,,0,
75,0,,0,
100,0,,0,
67,1,habitat,486,See
55,1,regulation,587,"winter,"
50,1,stocking,1385,Inventoried
67,0,,0,
93,0,,0,
100,0,,0,
100,0,,0,
53,1,regulation,589,completed
67,1,regulation,590,at
67,1,stocking,1388,Balanced
80,1,stocking,1389,plant
0,0,,0,
60,1,habitat,488,(See
67,1,eradication,796,in
67,1,stocking,1390,dated
71,1,stocking,1391,taking
53,1,stocking,1392,Partial
35,0,,0,
67,1,habitat,489,as
67,1,eradication,797,remov.
67,1,habitat,490,small
62,1,eradication,798,improved.
90,0,,0,
75,0,,0,
80,1,stocking,1393,planted:
80,1,stocking,1394,planted:
57,1,stocking,1395,trout
93,0,,0,
88,1,stocking,1396,planting
88,1,stocking,1397,planting
57,1,stocking,1398,to
75,1,eradication,800,Gill
47,0,,0,
67,1,habitat,492,See
46,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
71,1,stocking,1402,strong
86,1,stocking,1403,shocked
46,0,,0,
88,1,stocking,1404,released
88,1,stocking,1405,released
75,1,eradication,802,gill
86,1,stocking,1406,shocked
53,1,habitat,493,abundant
100,0,,0,
0,0,,0,
47,0,,0,
0,0,,0,
100,0,,0,
67,1,regulation,592,at
60,1,stocking,1408,constructed
50,1,regulation,593,As
80,0,,0,
75,0,,0,
70,1,regulation,595,reproduction
80,1,stocking,1409,"planted,"
100,0,,0,
86,1,stocking,1410,planted
86,1,stocking,1411,planted
100,0,,0,
57,1,regulation,597,acdross.
100,0,,0,
67,1,stocking,1414,plants.
86,1,stocking,1415,planted
57,1,stocking,1416,stunted
0,0,,0,
0,0,,0,
67,1,habitat,495,as
67,1,eradication,804,indicates
67,1,regulation,598,reproduction.
46,0,,0,
43,0,,0,
0,0,,0,
0,0,,0,
93,0,,0,
67,1,stocking,1417,showing
0,0,,0,
0,0,,0,
67,1,regulation,599,at
88,1,stocking,1418,released
88,1,stocking,1419,released
78,1,stocking,1420,plantings.
53,1,stocking,1421,Partial
55,1,eradication,805,Above
50,1,regulation,600,mapped
80,1,stocking,1422,planted.
100,0,,0,
100,0,,0,
91,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
62,1,habitat,497,Delete
100,0,,0,
100,0,,0,
80,1,stocking,1428,"planted,"
67,1,regulation,601,at
62,0,,0,
50,1,eradication,812,is
38,0,,0,
84,1,stocking,1429,introduced
50,1,regulation,602,mapped
53,1,regulation,603,completed
75,1,eradication,813,Gill
50,1,regulation,604,with
46,0,,0,
46,0,,0,
100,0,,0,
67,1,eradication,814,in
35,0,,0,
93,0,,0,
93,0,,0,
67,1,eradication,815,in
100,0,,0,
62,1,stocking,1431,"netting,"
75,0,,0,
93,0,,0,
62,1,eradication,817,recovered
74,0,,0,
93,0,,0,
88,1,stocking,1434,released
44,0,,0,
88,1,stocking,1435,released
62,1,habitat,501,"small,"
100,0,,0,
67,1,eradication,818,indicates
67,1,eradication,819,indicates
71,1,habitat,502,installed.
57,1,stocking,1437,Treated
86,1,stocking,1438,planted
62,1,stocking,1439,netted
86,1,stocking,1440,planted
46,0,,0,
67,1,eradication,820,in
57,1,stocking,1441,treated
0,0,,0,
0,0,,0,
62,1,stocking,1442,netted
46,0,,0,
67,1,eradication,821,in
70,1,habitat,503,Recreation
67,1,habitat,504,stations
91,0,,0,
86,1,stocking,1444,planted
50,1,habitat,505,rainbows
75,1,eradication,822,gill
67,1,eradication,823,in
73,1,habitat,506,creeI
100,0,,0,
67,1,eradication,824,in
93,0,,0,
67,1,eradication,825,in
100,0,,0,
100,0,,0,
93,0,,0,
73,1,habitat,508,creel
100,0,,0,
67,1,eradication,826,Fish
88,1,stocking,1449,planting
67,1,eradication,827,in
67,1,habitat,510,sets
70,1,regulation,606,reproduction
77,1,regulation,607,success
60,1,eradication,828,Poor
0,0,,0,
67,1,eradication,829,indicates
75,1,habitat,511,rock
53,1,eradication,830,approved
100,0,,0,
100,0,,0,
60,1,stocking,1451,and
100,0,,0,
60,1,stocking,1453,and
100,0,,0,
50,1,stocking,1455,not
100,0,,0,
55,1,habitat,512,rainbow
50,1,regulation,608,Mapped
62,1,stocking,1457,limiting
88,0,,0,
57,1,stocking,1459,trout
57,1,stocking,1460,Treated
84,1,stocking,1461,introduced
67,1,eradication,832,in
80,1,stocking,1462,"planted,"
50,1,regulation,609,Mapped
67,1,eradication,833,in
86,1,stocking,1463,Shocked
0,0,,0,
0,0,,0,
67,1,habitat,513,small
100,0,,0,
86,1,stocking,1464,planted
100,0,,0,
100,0,,0,
67,1,eradication,836,indicates
67,1,regulation,610,end
62,1,eradication,837,population
64,1,regulation,611,detoxification
86,1,stocking,1467,planted
57,1,stocking,1468,so
60,1,stocking,1469,and
67,1,stocking,1470,netting
67,1,regulation,612,findings
62,1,stocking,1471,netted
50,1,regulation,613,mapped
67,1,stocking,1472,netting
84,0,,0,
86,1,stocking,1473,planted
0,0,,0,
67,1,eradication,839,in
88,1,stocking,1474,released
88,1,stocking,1475,released
60,1,stocking,1476,and
50,1,regulation,614,mapped
0,0,,0,
88,1,stocking,1477,planting
56,1,regulation,615,Done--starting
53,1,regulation,616,completed
53,1,habitat,514,Treatment
100,0,,0,
70,0,,0,
53,1,regulation,617,completed
75,0,,0,
86,1,stocking,1478,planted
62,1,stocking,1479,masked
100,0,,0,
67,1,eradication,844,indicates
100,0,,0,
100,0,,0,
57,1,habitat,517,fishery
100,0,,0,
64,1,regulation,618,fishing
46,0,,0,
55,1,stocking,1482,lake
67,1,habitat,518,Bass
75,1,eradication,845,gill
100,0,,0,
86,0,,0,
75,1,eradication,847,Gill
100,0,,0,
100,0,,0,
100,0,,0,
75,0,,0,
67,1,stocking,1486,netting
53,1,habitat,519,"Surveyed,"
80,1,habitat,520,marsh
59,1,eradication,848,populations
0,0,,0,
62,1,eradication,849,population
67,1,habitat,521,regulations
67,1,stocking,1487,balanced
67,1,habitat,522,small
86,1,stocking,1488,planted
57,1,stocking,1489,to
71,1,eradication,850,Revised
71,1,eradication,851,Revised
86,1,stocking,1490,planted
63,1,eradication,852,terminated
100,0,,0,
100,0,,0,
0,0,,0,
50,1,habitat,523,survey
88,0,,0,
100,0,,0,
100,0,,0,
46,0,,0,
46,0,,0,
0,0,,0,
50,1,eradication,855,fish
55,1,stocking,1493,lake
62,0,,0,
46,0,,0,
43,0,,0,
0,0,,0,
0,0,,0,
0,0,,0,
67,1,stocking,1494,showing
0,0,,0,
88,1,stocking,1495,released
78,1,stocking,1496,plantings.
100,0,,0,
88,1,stocking,1498,released
44,0,,0,
88,1,stocking,1499,released
60,1,habitat,524,rel.
73,1,stocking,1500,plants
67,1,eradication,857,in
80,0,,0,
100,0,,0,
100,0,,0,
86,0,,0,
67,1,habitat,525,gillnetting
67,1,eradication,860,in
67,1,eradication,861,in
94,0,,0,
53,1,regulation,624,Completed
67,1,eradication,862,in
100,0,,0,
100,0,,0,
100,0,,0,
75,1,eradication,864,Gill
67,1,stocking,1507,netting
62,1,regulation,625,spearing.
56,1,stocking,1508,Evaluation
50,1,regulation,626,Completed.
62,1,stocking,1509,after
67,1,eradication,865,in
60,1,habitat,526,all
80,1,stocking,1510,"planted,"
50,1,regulation,627,mapped
67,1,eradication,866,in
0,0,,0,
0,0,,0,
100,0,,0,
100,0,,0,
59,1,eradication,868,dominate
55,1,eradication,869,Dist.
67,1,eradication,870,seined
50,1,regulation,628,mapped
62,1,eradication,871,rate
67,1,stocking,1512,netting
40,0,,0,
67,1,habitat,527,designation
100,0,,0,
100,0,,0,
80,1,stocking,1515,"planted,"
57,1,stocking,1516,trout
50,1,habitat,528,Survey
100,0,,0,
67,1,habitat,529,designation
57,1,stocking,1518,treated
60,1,habitat,530,crew
67,1,eradication,872,in
100,0,,0,
100,0,,0,
53,1,eradication,873,remapped
77,1,regulation,630,success
100,0,,0,
57,1,habitat,531,state
94,0,,0,
94,0,,0,
12,0,,0,
100,0,,0,
73,1,stocking,1524,plants
80,0,,0,
100,0,,0,
22,0,,0,
80,0,,0,
46,0,,0,
67,1,eradication,876,Remapped
77,1,regulation,631,success
53,1,habitat,532,Surveyed-
62,1,eradication,877,pond
67,1,eradication,878,in
86,1,stocking,1526,planted
50,1,habitat,533,rainbows
82,1,stocking,1527,plantings
67,1,eradication,879,Fish
71,1,eradication,880,indicate
75,0,,0,
86,1,stocking,1528,planted
50,1,regulation,632,Mapped
67,1,eradication,882,in
80,1,stocking,1529,planted;
80,1,stocking,1530,planted:
93,0,,0,
88,1,stocking,1532,planting
67,1,habitat,534,regulations
62,1,eradication,883,population
67,1,habitat,535,as
86,1,stocking,1533,planted
77,1,regulation,633,success
46,0,,0,
100,0,,0,
0,0,,0,
100,0,,0,
62,1,stocking,1536,netted
86,1,stocking,1537,planted
70,1,regulation,634,reduction
100,0,,0,
67,1,eradication,884,indicates
86,1,stocking,1539,planted
100,0,,0,
57,1,stocking,1541,So
67,1,habitat,536,small
62,1,regulation,635,successful
86,1,stocking,1542,planted
57,1,stocking,1543,trout
67,1,eradication,885,in
46,0,,0,
86,0,,0,
75,1,eradication,887,fill
65,1,eradication,888,Reclamation
67,1,eradication,889,in
67,1,eradication,890,in
0,0,,0,
57,1,stocking,1544,to
50,1,eradication,891,file
100,0,,0,
64,1,regulation,636,fishing
100,0,,0,
100,0,,0,
71,1,stocking,1546,produced
100,0,,0,
100,0,,0,
100,0,,0,
80,1,stocking,1549,"planted,"
75,0,,0,
67,1,eradication,892,indicates
100,0,,0,
71,1,regulation,639,declining.
50,1,regulation,640,chance
62,1,stocking,1551,reduced
44,0,,0,
88,1,stocking,1552,released
46,0,,0,
57,1,stocking,1553,to
53,1,habitat,539,regarding
75,1,eradication,893,Gill
80,1,stocking,1554,"planted,"
100,0,,0,
100,0,,0,
67,1,eradication,894,bgill
62,1,eradication,895,population
60,1,eradication,896,more
100,0,,0,
56,1,regulation,642,returns
100,0,,0,
100,0,,0,
60,1,stocking,1557,and
100,0,,0,
75,1,eradication,897,gill
60,1,stocking,1559,and
53,1,regulation,644,completed
100,0,,0,
53,1,regulation,645,Completed
100,0,,0,
93,0,,0,
75,0,,0,
60,1,eradication,899,commission.
94,0,,0,
86,1,stocking,1561,planted
82,1,stocking,1562,plantings
67,1,regulation,647,spawning
86,1,stocking,1563,planted
67,1,habitat,543,reveal
67,1,regulation,648,spearing
53,1,stocking,1564,Partial
92,0,,0,
53,1,regulation,650,completed
62,1,habitat,544,"small,"
67,1,eradication,901,removal
86,1,stocking,1565,planted
67,1,habitat,545,rel
67,1,eradication,902,in
80,1,stocking,1566,plant
75,1,eradication,903,gill
60,1,regulation,651,bass
80,1,stocking,1567,"planted,"
67,1,eradication,904,in
67,1,eradication,905,in
67,1,eradication,906,indicates
89,0,,0,
86,1,stocking,1568,planted
67,1,eradication,908,seined
67,1,eradication,909,seined
67,1,eradication,910,seined
62,1,eradication,911,rate
50,1,regulation,652,mapped
50,1,regulation,653,Netted
92,0,,0,
53,1,stocking,1569,Partial
0,0,,0,
80,0,,0,
57,1,eradication,913,All
95,0,,0,
60,1,habitat,546,(See
75,1,eradication,915,Toxicity
100,0,,0,
62,1,stocking,1571,noted.
77,1,regulation,655,success
86,0,,0,
75,1,eradication,917,Gill
100,0,,0,
67,1,eradication,919,in
100,0,,0,
64,1,regulation,656,fishing
67,1,eradication,920,in
100,0,,0,
64,1,regulation,657,fishing
67,1,habitat,547,See
55,1,eradication,921,Total
100,0,,0,
100,0,,0,
88,1,stocking,1576,planting
57,1,stocking,1577,treated
53,1,habitat,548,Treatment
83,0,,0,
0,0,,0,
60,1,stocking,1578,and
67,1,habitat,549,small
67,0,,0,
86,1,stocking,1579,planted
75,1,eradication,924,Gill
100,0,,0,
75,1,eradication,925,Gill
50,1,regulation,658,Completed.
100,0,,0,
75,1,eradication,926,Gill
100,0,,0,
100,0,,0,
46,0,,0,
0,0,,0,
46,0,,0,
60,1,eradication,928,publically
57,1,stocking,1582,to
46,0,,0,
59,1,eradication,929,dominated
57,1,stocking,1583,Treated
74,0,,0,
67,1,habitat,551,Bass
64,1,regulation,659,fishing
70,1,habitat,552,rehabilitated
100,0,,0,
60,1,regulation,660,bass
100,0,,0,
60,1,stocking,1587,and
60,1,stocking,1588,and
62,1,stocking,1589,doing
100,0,,0,
50,1,regulation,661,mapped
100,0,,0,
100,0,,0,
0,0,,0,
0,0,,0,
67,1,regulation,664,end
15,0,,0,
17,0,,0,
100,0,,0,
62,1,regulation,665,spring
73,1,stocking,1593,plants
60,1,eradication,931,Discontinued
55,1,stocking,1594,lake
55,1,habitat,553,Observations
93,0,,0,
86,0,,0,
100,0,,0,
100,0,,0,
0,0,,0,
0,0,,0,
86,0,,0,
100,0,,0,
75,1,stocking,1597,sto
94,0,,0,
100,0,,0,
100,0,,0,
86,1,stocking,1599,planted
86,1,stocking,1600,planted
75,1,habitat,555,rock
67,1,stocking,1601,netting
46,0,,0,
86,1,stocking,1602,planted
57,1,habitat,556,Delete.
67,1,stocking,1603,re-established.
62,1,stocking,1604,netted
100,0,,0,
55,1,habitat,557,(see
100,0,,0,
57,1,stocking,1606,trout
59,1,eradication,937,population.
100,0,,0,
75,1,eradication,938,Gill
100,0,,0,
86,0,,0,
60,1,eradication,939,filled
46,0,,0,
100,0,,0,
53,1,eradication,940,reported
57,1,habitat,559,game
50,1,regulation,668,mapped
67,1,habitat,560,small
80,0,,0,
62,1,habitat,561,including
50,1,regulation,669,Mapped
67,1,habitat,562,See
0,0,,0,
64,1,regulation,670,determinations
62,1,stocking,1609,revealed
100,0,,0,
53,1,eradication,942,oxygen
100,0,,0,
67,1,eradication,943,in
43,0,,0,
100,0,,0,
40,0,,0,
47,0,,0,
86,1,stocking,1612,planted
67,1,habitat,563,small
75,0,,0,
100,0,,0,
60,1,stocking,1614,and
94,0,,0,
60,1,regulation,671,bass
55,1,eradication,946,Above
100,0,,0,
67,1,eradication,947,"Gill,"
67,1,eradication,948,still
100,0,,0,
100,0,,0,
88,0,,0,
47,0,,0,
75,1,eradication,950,This
100,0,,0,
100,0,,0,
80,1,stocking,1620,planted.
50,1,regulation,673,Completed.
53,1,stocking,1621,Partial
50,1,habitat,564,abundant;
60,1,habitat,565,see
57,1,stocking,1622,trout
53,1,habitat,566,shallow.
50,1,habitat,567,Drawn
86,1,stocking,1623,planted
86,1,stocking,1624,planted
40,0,,0,
100,0,,0,
67,1,eradication,951,indicates
86,1,stocking,1626,planted
86,1,stocking,1627,planted
67,1,eradication,952,indicates
100,0,,0,
43,0,,0,
86,1,stocking,1628,planted
67,1,eradication,953,Pond
46,0,,0,
88,1,stocking,1629,released
100,0,,0,
60,1,regulation,674,winter
60,1,stocking,1630,and
75,1,eradication,954,Gill
59,1,stocking,1631,suitable
100,0,,0,
75,1,eradication,955,gill
100,0,,0,
75,1,eradication,956,Gill
55,1,habitat,570,crews
71,1,eradication,957,indicate
47,0,,0,
50,1,regulation,675,mapped
67,1,eradication,958,in
67,1,habitat,571,Bass
67,1,regulation,676,One
67,1,eradication,959,in
57,1,regulation,677,the
71,1,eradication,960,Revised
56,1,regulation,678,returns
57,1,stocking,1634,trout
75,1,stocking,1635,produce
100,0,,0,
59,1,eradication,961,dominant.
53,1,stocking,1637,because
57,1,stocking,1638,trout
86,1,stocking,1639,planted
100,0,,0,
50,1,regulation,679,mapped
56,1,stocking,1641,Feldhauser
60,1,eradication,962,half
50,1,regulation,680,Mapped
60,1,stocking,1642,and
57,1,stocking,1643,So
86,1,stocking,1644,planted
86,1,stocking,1645,planted
100,0,,0,
67,1,eradication,963,in
67,1,eradication,964,in
57,1,stocking,1647,treated
100,0,,0,
75,1,regulation,681,beginning
62,1,stocking,1649,Deleted.
62,1,stocking,1650,Deleted.
75,1,eradication,965,Gill
100,0,,0,
59,1,regulation,682,successful.
67,1,regulation,683,at
75,1,eradication,967,This
57,1,eradication,968,pectoral
0,0,,0,
50,1,regulation,684,mapped
75,0,,0,
59,1,eradication,969,population.
50,1,regulation,686,Netted
93,0,,0,
67,1,eradication,970,indicates
67,1,eradication,971,in
100,0,,0,
0,0,,0,
71,1,eradication,972,portion.
50,1,regulation,687,mapped
47,0,,0,
60,1,habitat,572,see
57,1,regulation,688,collection
43,0,,0,
67,1,eradication,973,in
59,1,eradication,974,population.
59,1,eradication,975,population.
50,1,regulation,689,Mapped
50,1,stocking,1653,Inventoried
53,1,regulation,690,completed
100,0,,0,
67,1,eradication,976,in
67,1,eradication,977,in
64,1,regulation,691,fishing
67,1,eradication,978,seined
62,1,eradication,979,chem.
100,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
86,1,stocking,1659,planted
100,0,,0,
53,1,stocking,1661,Partial
75,0,,0,
50,1,regulation,693,mapped
89,0,,0,
84,1,stocking,1662,introduced
71,0,,0,
57,1,stocking,1663,treated
86,1,stocking,1664,planted
71,1,eradication,982,indicate
67,1,eradication,983,in
86,1,stocking,1665,planted
100,0,,0,
67,1,eradication,984,Revised.
100,0,,0,
88,1,stocking,1667,planting
100,0,,0,
67,1,stocking,1668,netting
67,1,eradication,985,gills
60,1,stocking,1669,and
60,1,stocking,1670,and
100,0,,0,
75,1,eradication,986,Gill
67,1,eradication,987,in
43,0,,0,
100,0,,0,
100,0,,0,
86,1,stocking,1674,shocked
46,0,,0,
86,1,stocking,1675,planted
86,1,stocking,1676,shocked
57,1,habitat,573,Data
84,0,,0,
80,0,,0,
75,1,eradication,990,gill
67,1,regulation,696,State
67,1,eradication,991,indicates
100,0,,0,
88,0,,0,
75,1,eradication,993,gill
100,0,,0,
100,0,,0,
67,1,eradication,994,in
75,1,regulation,697,item
78,1,stocking,1680,plantings:
86,1,stocking,1681,planted
67,1,regulation,698,being
86,1,stocking,1682,planted
62,1,eradication,995,check
100,0,,0,
67,1,habitat,574,Fing.
57,1,habitat,575,Fishery
93,0,,0,
67,1,habitat,576,as
93,0,,0,
67,1,eradication,996,removal
100,0,,0,
100,0,,0,
50,1,regulation,700,Mapped
100,0,,0,
100,0,,0,
100,0,,0,
69,1,eradication,998,Renovation
93,0,,0,
100,0,,0,
50,1,habitat,577,treatment.
53,1,habitat,578,Treatment
100,0,,0,
62,1,regulation,701,catches
86,1,stocking,1693,planted
100,0,,0,
67,1,eradication,999,in
67,1,regulation,702,being
100,0,,0,
67,1,eradication,1000,in
67,1,eradication,1001,in
50,1,stocking,1695,Inventoried
67,1,habitat,580,See
80,1,stocking,1696,planted:
67,1,habitat,581,See
77,1,regulation,703,success
67,1,habitat,582,See
80,1,stocking,1697,planted.
86,1,stocking,1698,planted
94,0,,0,
67,0,,0,
70,0,,0,
100,0,,0,
50,1,stocking,1701,Inventoried
0,0,,0,
0,0,,0,
0,0,,0,
75,0,,0,
62,1,stocking,1702,showed
50,1,regulation,706,mapped
64,1,regulation,707,fishing
67,1,eradication,1003,indicates
43,0,,0,
89,0,,0,
53,1,eradication,1005,detoxified
86,1,stocking,1703,planted
86,1,stocking,1704,shocked
71,1,stocking,1705,shocker
86,1,stocking,1706,planted
100,0,,0,
53,1,stocking,1708,because
63,1,eradication,1006,opposition
57,1,eradication,1007,Discontinued-
75,1,eradication,1008,Gill
100,0,,0,
57,1,habitat,583,Surveyed
73,1,eradication,1009,Legal
100,0,,0,
88,0,,0,
0,0,,0,
100,0,,0,
53,1,regulation,708,Completed
50,1,regulation,709,mapped
60,1,stocking,1712,and
67,1,eradication,1011,indicates
100,0,,0,
75,1,habitat,585,installed
50,1,regulation,710,mapped
50,1,habitat,586,survey
67,1,habitat,587,See
69,1,habitat,588,(Management
67,1,habitat,589,See
75,1,eradication,1012,Gill
0,0,,0,
67,1,eradication,1013,indicates
86,1,stocking,1713,planted
77,1,regulation,711,Mining
80,1,stocking,1714,plant
100,0,,0,
37,0,,0,
100,0,,0,
86,1,stocking,1717,planted
100,0,,0,
67,1,eradication,1014,in
100,0,,0,
0,0,,0,
0,0,,0,
93,0,,0,
67,1,stocking,1721,dant
67,1,habitat,590,See
0,0,,0,
53,1,eradication,1015,approved
0,0,,0,
67,1,eradication,1016,in
100,0,,0,
67,1,eradication,1017,in
64,1,regulation,712,fishing
67,1,stocking,1723,netting
89,0,,0,
64,1,habitat,591,management
100,0,,0,
100,0,,0,
100,0,,0,
75,1,eradication,1018,Gill
100,0,,0,
100,0,,0,
59,1,eradication,1020,comprised
50,1,regulation,713,mapped
67,1,eradication,1021,Fish
67,1,habitat,594,See
80,0,,0,
100,0,,0,
94,0,,0,
100,0,,0,
80,1,stocking,1731,introduced.
100,0,,0,
86,1,stocking,1732,planted
86,1,stocking,1733,planted
67,1,eradication,1022,in
67,1,habitat,596,See
0,0,,0,
53,1,eradication,1023,approved
53,1,eradication,1024,approved
47,0,,0,
86,1,stocking,1734,planted
76,1,stocking,1735,"established,"
43,0,,0,
43,0,,0,
62,1,eradication,1025,chem.
50,1,regulation,715,mapped
53,1,habitat,597,treatment
100,0,,0,
43,0,,0,
86,1,stocking,1737,planted
43,0,,0,
100,0,,0,
50,1,habitat,598,Survey
57,1,habitat,599,Delete.
67,1,stocking,1739,netting
36,0,,0,
75,1,eradication,1026,Gill
60,1,regulation,716,winter
62,1,eradication,1027,chem.
100,0,,0,
57,1,habitat,600,present.
100,0,,0,
100,0,,0,
57,1,eradication,1029,analysis
100,0,,0,
67,1,regulation,717,Seined
50,1,stocking,1743,Contains
53,1,habitat,601,heads.
100,0,,0,
60,0,,0,
67,1,eradication,1031,in
83,0,,0,
62,0,,0,
67,1,eradication,1033,indicates
100,0,,0,
46,0,,0,
93,0,,0,
100,0,,0,
50,1,regulation,719,mapped
67,1,regulation,720,seine
100,0,,0,
67,1,eradication,1034,indicates
59,1,habitat,602,Selective
62,1,eradication,1035,improved;
100,0,,0,
73,1,habitat,603,Raisin
67,1,habitat,604,designation
50,1,regulation,722,mapped
67,1,eradication,1036,seined
86,1,stocking,1749,planted
76,0,,0,
55,0,,0,
67,1,stocking,1750,Deleted
0,0,,0,
73,1,habitat,605,marsh.
86,1,stocking,1751,planted
67,1,habitat,606,(Babbitt
94,0,,0,
67,1,regulation,723,Suitable
100,0,,0,
50,1,regulation,724,mapped
75,1,eradication,1039,Gill
100,0,,0,
56,1,stocking,1755,conducted
100,0,,0,
100,0,,0,
100,0,,0,
100,0,,0,
94,0,,0,
100,0,,0,
86,1,stocking,1759,planted
67,1,regulation,726,Seined
50,1,regulation,727,mapped
60,1,habitat,609,see
50,1,regulation,728,Mapped
75,1,regulation,729,item
80,1,stocking,1760,"planted,"
50,1,habitat,610,fing.
86,1,stocking,1761,planted
67,1,eradication,1041,seined
50,1,habitat,611,Survey
100,0,,0,
60,1,stocking,1763,and
88,1,stocking,1764,released
88,1,stocking,1765,released
88,1,stocking,1766,released
67,1,habitat,612,Dom
50,1,regulation,730,Netted
86,1,stocking,1767,planted
67,1,habitat,613,See
71,1,eradication,1042,Revised
57,1,stocking,1768,So
86,1,stocking,1769,planted
100,0,,0,
67,1,stocking,1771,netting
73,1,stocking,1772,plants
67,1,habitat,614,recent
46,0,,0,
67,1,regulation,731,at
